"","id","region","takeup_survey","age","agpop","educ","rice_inc","ricearea_2010","disaster_loss","insurance_repay","insurance_buy","disaster_prob","general_trust","male","default","delay","intensive","info_takeup_rate","info_takeup_list","info_none","understanding","day","risk_averse","literacy","educ_good","reveal","disaster_yes","address","village"
"745",22210357,2,0,26,3,2,80,3,NA,0,0,30,1,0,0,1,0,0,0,1,1,28,0,1,1,NA,0,35,9
"747",22210363,2,0,33,5,2,100,11,NA,1,0,50,1,1,0,1,0,0,0,1,0.60000002,28,0,1,1,NA,0,35,9
"751",22210359,2,1,31,4,2,60,7,40,0,1,20,1,1,0,1,1,0,0,1,0.60000002,28,0.80000001,1,1,NA,1,35,9
"752",22210368,2,1,41,5,0,60,5,30,1,1,30,1,0,0,1,0,0,0,1,0.60000002,28,0,0,0,NA,1,35,9
"754",22210383,2,0,26,5,2,100,8,NA,1,0,20,1,1,0,1,0,0,0,1,0.60000002,28,0,1,1,NA,0,35,9
"755",22210370,2,0,44,5,1,30,10,0,0,1,20,1,0,0,1,1,0,0,1,0.60000002,28,0,1,0,NA,0,35,9
"761",22213151,2,0,55,2,1,10,21,NA,0,1,20,1,1,0,1,1,0,0,1,0.2,51,0,1,0,NA,1,36,10
"770",22213156,2,1,66,6,0,100,9,20,0,1,100,1,1,0,1,0,0,0,1,0.40000001,51,0,0,0,NA,1,36,10
"777",22213199,2,1,43,6,1,90,20,40,1,1,30,1,0,0,1,0,0,0,1,0.40000001,51,0,1,0,NA,1,36,10
"779",22213149,2,1,70,7,0,90,14,NA,1,1,20,1,1,0,1,0,0,0,1,0.80000001,51,0.80000001,0,0,NA,0,36,10
"781",22213184,2,1,51,5,2,90,19,30,1,1,30,1,1,0,1,0,0,0,1,0.2,51,0,1,1,NA,1,36,10
"782",22213121,2,0,56,4,2,100,12,20,0,1,40,1,0,0,1,1,0,0,1,0.60000002,51,0,1,1,NA,1,36,10
"786",22213148,2,0,58,7,0,100,10,30,0,1,40,1,1,0,1,1,0,0,1,0.60000002,51,1,0,0,NA,1,36,10
"787",22213138,2,1,40,6,2,100,60,30,1,1,90,1,1,0,1,1,0,0,1,0.60000002,51,0.60000002,1,1,NA,1,36,10
"791",22213190,2,1,35,4,1,100,75,50,0,1,20,1,0,0,1,0,0,0,1,0.60000002,51,0,1,0,NA,1,36,10
"794",22213124,2,0,35,5,2,40,12,10,1,0,0,0,1,0,1,0,0,0,1,0.60000002,51,1,1,1,NA,1,36,10
"797",22213133,2,1,42,4,2,100,70,30,1,0,40,0,1,0,1,1,0,0,1,0.60000002,51,1,1,1,NA,1,36,10
"798",22213181,2,1,40,5,2,100,20,40,1,1,40,1,1,0,1,0,0,0,1,0.60000002,51,0,1,1,NA,1,36,10
"801",22213258,2,1,56,2,2,100,30,NA,0,0,60,1,1,0,1,0,0,0,1,0.80000001,51,0.39999998,1,1,NA,1,37,10
"804",22213234,2,1,40,4,1,100,100,NA,0,1,20,1,1,0,1,1,0,0,1,0.40000001,51,0.39999998,1,0,NA,NA,37,10
"808",22213212,2,1,41,4,2,100,100,0,1,1,30,1,1,0,1,0,0,0,1,1,51,0.60000002,1,1,NA,1,37,10
"810",22213255,2,1,45,6,2,100,60,20,0,1,20,1,1,0,1,1,0,0,1,0.60000002,51,0,1,1,NA,1,37,10
"812",22213221,2,0,58,6,1,100,33,50,0,0,30,1,1,0,1,1,0,0,1,0.60000002,51,0,1,0,NA,1,37,10
"815",22213219,2,1,39,6,1,100,100,NA,1,0,20,1,1,0,1,0,0,0,1,0.40000001,51,0.39999998,1,0,NA,1,37,10
"816",22213211,2,1,34,6,2,100,100,NA,0,1,20,1,1,0,1,1,0,0,1,0.40000001,51,0,1,1,NA,1,37,10
"821",22213215,2,0,41,4,3,20,3,50,1,1,60,0,1,0,1,0,0,0,1,0.60000002,51,0,1,1,NA,1,37,10
"823",22213216,2,0,62,6,1,100,10,30,0,0,50,1,1,0,1,0,0,0,1,0.2,51,0,1,0,NA,1,37,10
"825",22213225,2,0,73,2,0,100,5,0,1,1,40,1,1,0,1,0,0,0,1,0.2,51,0,0,0,NA,0,37,10
"829",22213213,2,0,44,4,1,100,50,15,0,1,30,1,1,0,1,1,0,0,1,0,51,0,1,0,NA,1,37,10
"831",1116071,1,0,60,12,0,50,20,NA,0,0,50,1,1,0,1,1,0,0,1,0.2,9,0,0,0,NA,1,38,11
"832",1116045,1,0,65,4,1,NA,5.6,NA,0,1,40,1,1,0,1,0,0,0,1,0.2,9,0,1,0,NA,0,38,11
"837",1116048,1,0,50,4,1,40,6,NA,0,0,10,1,1,0,1,0,0,0,1,0.40000001,9,0.39999998,1,0,NA,0,38,11
"838",1116062,1,1,40,4,1,60,7,NA,0,1,20,0,1,0,1,0,0,0,1,0,9,0,1,0,NA,0,38,11
"839",1116091,1,0,43,4,2,20,1.8,NA,0,1,0,1,1,0,1,0,0,0,1,0.40000001,9,0.19999999,1,1,NA,0,38,11
"840",1116058,1,0,59,5,1,30,3.5,NA,0,0,35,0,1,0,1,1,0,0,1,0.60000002,9,0.80000001,1,0,NA,0,38,11
"848",1116080,1,0,46,4,3,40,5,NA,0,0,50,1,1,0,1,0,0,0,1,0.2,9,0,1,1,NA,0,38,11
"853",1116086,1,1,38,4,4,70,15,NA,0,0,50,1,1,0,1,1,0,0,1,0.80000001,9,0.2,1,1,NA,NA,38,11
"855",1116134,1,0,57,5,1,70,9.8,40,1,0,40,0,1,1,1,1,0,0,1,0.40000001,9,0,1,0,NA,1,40,11
"857",1116148,1,1,48,6,0,50,20,NA,0,1,20,1,1,1,1,1,0,0,1,0.2,9,0,0,0,NA,1,40,11
"858",1116136,1,1,68,10,1,15,13.5,40,0,0,50,1,1,1,1,0,0,0,1,0.40000001,9,0,1,0,NA,1,40,11
"867",1116120,1,1,41,5,2,30,15,85,0,0,50,1,1,1,1,1,0,0,1,1,9,0,1,1,NA,1,40,11
"868",1116172,1,0,43,4,0,50,10,20,0,1,15,1,1,1,1,1,0,0,1,0.40000001,9,0,0,0,NA,1,40,11
"875",1116168,1,1,63,6,0,50,10,20,0,0,20,1,1,1,1,1,0,0,1,0.40000001,9,0,0,0,NA,1,40,11
"878",1116159,1,0,60,3,1,40,3,30,1,0,20,1,0,1,1,1,0,0,1,0.2,9,0,1,0,NA,1,40,11
"879",1116111,1,0,59,5,1,70,5,NA,0,1,20,1,1,1,1,0,0,0,1,0.2,9,0,1,0,NA,0,40,11
"880",1116151,1,0,46,5,1,20,6,50,0,0,50,1,1,1,1,1,0,0,1,0.80000001,9,0,1,0,NA,1,40,11
"884",1116108,1,0,60,6,0,90,12,NA,1,1,20,1,1,1,1,0,0,0,1,0.40000001,9,0,0,0,NA,0,40,11
"895",1116265,1,0,55,2,1,100,38,20,1,0,40,0,1,1,1,0,0,0,1,1,9,0,1,0,NA,1,41,11
"897",1116236,1,0,47,4,1,19,1,NA,0,1,20,0,1,1,1,0,0,0,1,0.60000002,9,0,1,0,NA,0,41,11
"900",1116205,1,0,72,5,0,100,2,NA,0,1,40,1,1,1,1,1,0,0,1,0.60000002,9,0,0,0,NA,0,41,11
"902",1116199,1,0,59,3,2,NA,13,10,0,0,50,1,1,1,1,0,0,0,1,0.40000001,9,0.39999998,1,1,NA,1,41,11
"903",1116211,1,0,76,9,0,NA,2,NA,1,1,0,1,1,1,1,0,0,0,1,0.2,9,0,0,0,NA,0,41,11
"905",1116224,1,1,63,6,1,30,8,20,0,1,40,1,1,1,1,0,0,0,1,0.2,9,0,1,0,NA,1,41,11
"906",1116220,1,0,54,5,2,20,5.6,NA,0,0,50,1,1,1,1,1,0,0,1,1,5,1,1,1,NA,0,41,11
"910",1116228,1,1,67,9,1,20,0.9,NA,1,0,20,1,1,1,1,0,0,0,1,0,9,0,1,0,NA,0,41,11
"912",1116204,1,0,73,6,0,100,3,NA,1,0,20,0,1,1,1,0,0,0,1,0.40000001,9,0,0,0,NA,0,41,11
"913",1116259,1,0,76,9,0,NA,2,NA,1,1,0,1,1,1,1,1,0,0,1,0.80000001,9,0,0,0,NA,0,41,11
"916",1116233,1,1,70,7,2,11,1,50,0,0,50,1,1,1,1,0,0,0,1,0.2,9,0,1,1,NA,1,41,11
"920",1116194,1,0,55,4,2,NA,11,20,0,0,50,1,1,1,1,1,0,0,1,0.2,9,0,1,1,NA,1,41,11
"923",1116201,1,1,68,7,0,100,73,NA,0,0,0,1,1,1,1,1,0,0,1,0.2,9,0,0,0,NA,1,41,11
"925",1116181,1,1,43,4,2,20,8,NA,1,0,20,1,1,1,1,1,0,0,1,0.80000001,9,1,1,1,NA,0,41,11
"927",1116260,1,1,59,2,0,30,5,NA,1,1,15,1,1,1,1,1,0,0,1,0.40000001,9,0,0,0,NA,0,41,11
"932",1116253,1,0,55,5,0,100,30,30,0,0,30,1,1,1,1,1,0,0,1,0.80000001,9,0.39999998,0,0,NA,1,41,11
"936",1116279,1,1,65,6,0,40,3,40,1,1,40,1,1,1,1,1,0,0,1,0.2,9,0,0,0,NA,1,43,11
"938",1116284,1,0,61,7,1,50,10,20,1,1,20,1,1,1,1,0,0,0,1,0.80000001,9,0,1,0,NA,1,43,11
"940",1116292,1,0,63,6,1,50,11,20,0,0,30,1,1,1,1,0,0,0,1,0.2,9,0,1,0,NA,1,43,11
"942",1116272,1,0,70,9,0,90,9,NA,0,0,50,1,1,1,1,1,0,0,1,1,9,0,0,0,NA,0,43,11
"947",1116315,1,1,40,4,2,80,10,NA,0,0,10,1,1,1,1,0,0,0,1,0.60000002,9,0.19999999,1,1,NA,0,43,11
"949",1116267,1,0,40,4,1,30,8,NA,0,0,0,1,1,1,1,1,0,0,1,0.40000001,9,0,1,0,NA,0,43,11
"953",1116277,1,0,58,6,1,30,5,NA,0,1,0,1,1,1,1,1,0,0,1,0.40000001,9,0,1,0,NA,0,43,11
"954",1116289,1,0,67,13,0,80,5,NA,0,0,20,1,1,1,1,0,0,0,1,0.80000001,9,0,0,0,NA,0,43,11
"959",1116311,1,1,48,2,1,70,15,NA,0,0,50,1,1,1,1,0,0,0,1,1,9,0.2,1,0,NA,NA,43,11
"965",1116326,1,1,56,6,0,20,8,50,1,0,50,0,0,1,1,1,0,0,1,1,7,0,0,0,NA,1,44,11
"970",1116363,1,1,46,5,2,70,7,30,0,0,30,1,1,1,1,0,0,0,1,0.2,7,1,1,1,NA,1,44,11
"973",1116335,1,0,71,5,0,100,2,NA,1,0,20,0,1,1,1,1,0,0,1,0,7,0,0,0,NA,NA,44,11
"976",1116332,1,1,65,14,2,90,9,50,0,0,50,1,1,1,1,0,0,0,1,0.60000002,7,0,1,1,NA,1,44,11
"977",1116338,1,0,45,5,2,NA,10,NA,0,1,20,1,1,1,1,0,0,0,1,1,7,0,1,1,NA,0,44,11
"978",1116373,1,1,53,6,3,60,10,NA,0,0,30,1,1,1,1,1,0,0,1,0.80000001,7,0,1,1,NA,NA,44,11
"980",1116374,1,1,54,10,2,25,15,40,1,1,20,1,1,1,1,1,0,0,1,0.40000001,7,0.60000002,1,1,NA,1,44,11
"986",1116342,1,1,61,3,0,NA,3.5,NA,1,1,40,1,1,1,1,1,0,0,1,0.2,7,0,0,0,NA,0,44,11
"999",1116320,1,1,60,10,1,70,10,NA,1,1,20,1,1,1,1,0,0,0,1,0.80000001,7,0,1,0,NA,0,44,11
"1000",1116336,1,0,28,5,2,40,8,NA,0,0,30,1,1,1,1,0,0,0,1,0.60000002,7,1,1,1,NA,0,44,11
"1001",1116380,1,1,64,16,1,90,18,NA,0,0,49,1,1,1,1,0,0,0,1,0.60000002,7,0,1,0,NA,1,44,11
"1013",1116417,1,0,38,5,1,30,6.5,NA,0,1,50,1,1,0,1,1,0,0,1,0.60000002,9,1,1,0,NA,0,46,11
"1015",1116411,1,0,73,10,0,100,6,13,1,1,30,1,1,0,1,1,0,0,1,1,9,0,0,0,NA,1,46,11
"1017",1116444,1,1,58,5,1,50,19,NA,1,0,30,1,1,0,1,0,0,0,1,0.40000001,9,0.39999998,1,0,NA,1,46,11
"1022",1116426,1,0,69,8,0,40,8,20,1,1,15,1,1,0,1,0,0,0,1,0.2,9,0,0,0,NA,1,46,11
"1023",1116416,1,0,42,5,2,55,7,NA,1,1,50,1,1,0,1,0,0,0,1,0.2,9,0.39999998,1,1,NA,0,46,11
"1024",1116391,1,0,46,4,1,30,5,NA,1,1,50,1,1,0,1,1,0,0,1,0.60000002,9,0,1,0,NA,0,46,11
"1025",1116435,1,0,57,10,1,60,13,NA,0,1,50,1,1,0,1,1,0,0,1,0.60000002,9,0,1,0,NA,0,46,11
"1030",1116432,1,0,61,2,1,70,1.6,NA,0,0,50,1,1,0,1,1,0,0,1,1,9,0,1,0,NA,0,46,11
"1032",1116402,1,0,39,7,2,60,20,NA,0,0,30,0,1,0,1,0,0,0,1,0.60000002,9,0,1,1,NA,1,46,11
"1034",1116445,1,0,55,15,2,40,7,20,1,1,10,1,1,0,1,0,0,0,1,0.60000002,9,0,1,1,NA,1,46,11
"1042",1116486,1,0,67,2,0,100,1.5,NA,0,0,50,1,1,1,1,0,0,0,1,0,7,0,0,0,NA,0,47,11
"1043",1116522,1,1,62,2,0,100,2,70,0,0,50,1,1,1,1,1,0,0,1,0.40000001,7,0,0,0,NA,1,47,11
"1047",1116464,1,0,63,7,1,40,5,60,1,0,50,1,1,1,1,0,0,0,1,0.60000002,7,0,1,0,NA,1,47,11
"1048",1116466,1,0,47,4,0,20,4,60,0,1,0,1,0,1,1,0,0,0,1,0.60000002,7,0,0,0,NA,1,47,11
"1050",1116487,1,1,54,4,0,100,18,60,1,0,40,0,1,1,1,1,0,0,1,0.2,7,0,0,0,NA,1,47,11
"1055",1116502,1,0,41,3,1,60,4,50,1,0,40,1,1,1,1,1,0,0,1,0.2,7,0,1,0,NA,1,47,11
"1063",1116505,1,1,50,4,1,30,5,NA,1,0,20,1,1,1,1,1,0,0,1,0.80000001,7,0,1,0,NA,0,47,11
"1065",1116471,1,0,29,8,1,20,7,60,0,1,0,0,1,1,1,0,0,0,1,0.40000001,7,1,1,0,NA,1,47,11
"1072",1116465,1,1,47,5,1,20,2,20,0,0,50,1,1,1,1,0,0,0,1,0.2,7,0,1,0,NA,1,47,11
"1073",1116453,1,0,58,8,2,100,8,30,1,0,20,0,1,1,1,1,0,0,1,0,7,0,1,1,NA,1,47,11
"1074",1116476,1,0,39,7,1,90,10,50,0,0,50,0,1,1,1,1,0,0,1,1,7,0,1,0,NA,1,47,11
"1080",1116838,1,1,43,3,1,40,3.9,NA,1,0,20,1,1,1,1,1,0,0,1,0.40000001,7,0,1,0,NA,0,48,11
"1092",1116818,1,1,80,3,0,100,6,NA,0,0,50,1,1,1,1,1,0,0,1,1,7,0,0,0,NA,0,48,11
"1094",1116845,1,0,70,2,0,100,2.6,NA,0,0,30,1,1,1,1,0,0,0,1,0.2,7,0,0,0,NA,0,48,11
"1095",1116852,1,0,55,6,0,40,7,15,0,1,50,0,1,1,1,0,0,0,1,0,7,0,0,0,NA,1,48,11
"1097",1116854,1,0,72,5,0,100,6,40,1,0,70,0,1,1,1,0,0,0,1,0,7,0,0,0,NA,1,48,11
"1102",1111031,1,0,54,4,0,100,10,10,1,0,20,0,1,1,1,0,0,0,1,0,3,0,0,0,NA,1,52,12
"1103",1111045,1,1,45,4,2,70,15,NA,0,0,50,1,1,1,1,0,0,0,1,1,3,0.2,1,1,NA,NA,52,12
"1110",1111038,1,1,61,13,1,30,4,NA,0,0,50,0,1,1,1,1,0,0,1,0.80000001,3,0,1,0,NA,0,52,12
"1114",1111054,1,1,70,7,1,40,3.8,NA,1,0,20,0,1,1,1,0,0,0,1,0.80000001,1,0,1,0,NA,NA,52,12
"1117",1111055,1,1,76,4,1,40,5,NA,0,0,50,1,1,1,1,1,0,0,1,0.80000001,3,0.2,1,0,NA,NA,52,12
"1118",1111032,1,1,67,2,2,60,10,NA,0,0,30,1,1,1,1,1,0,0,1,0.80000001,3,0,1,1,NA,NA,52,12
"1119",1111128,1,1,48,6,1,90,8,NA,0,0,50,1,1,1,1,0,0,0,1,0.2,3,0.39999998,1,0,NA,0,53,12
"1120",1111125,1,1,59,7,0,80,4,NA,1,1,20,0,1,1,1,1,0,0,1,0,3,0,0,0,NA,0,53,12
"1124",1111131,1,0,72,12,0,100,4.55,NA,0,0,50,1,1,1,1,1,0,0,1,0.40000001,3,0,0,0,NA,0,53,12
"1126",1111133,1,1,48,7,1,NA,4.5,NA,1,1,20,0,1,1,1,0,0,0,1,1,3,0,1,0,NA,0,53,12
"1131",1111136,1,0,56,7,1,90,5,50,0,0,30,0,1,1,1,0,0,0,1,0,3,0.39999998,1,0,NA,1,53,12
"1134",1111186,1,0,61,5,1,60,4,NA,1,1,30,1,1,1,1,1,0,0,1,0.60000002,6,0,1,0,NA,0,55,12
"1141",1111178,1,1,77,6,1,100,14.2,NA,1,1,30,1,1,1,1,0,0,0,1,0.60000002,6,0.19999999,1,0,NA,0,55,12
"1143",1111171,1,0,71,12,4,100,14,30,1,1,0,1,1,1,1,1,0,0,1,0,6,0,1,1,NA,1,55,12
"1144",1111174,1,1,44,6,1,90,17,30,1,0,20,1,1,1,1,0,0,0,1,0.60000002,6,0,1,0,NA,1,55,12
"1145",1111177,1,1,47,5,1,100,9,50,0,0,50,0,1,1,1,1,0,0,1,1,6,0.19999999,1,0,NA,1,55,12
"1155",1111154,1,1,62,6,1,60,5.88,NA,1,1,30,1,1,1,1,0,0,0,1,0.40000001,6,0.19999999,1,0,NA,0,55,12
"1156",1111201,1,0,58,4,0,60,1.5,NA,0,0,30,1,1,1,1,1,0,0,1,0.60000002,6,0,0,0,NA,0,55,12
"1160",1111170,1,1,60,6,1,20,6,30,0,0,50,1,1,1,1,0,0,0,1,0.60000002,6,0,1,0,NA,1,55,12
"1161",1111203,1,0,49,5,1,90,12,30,0,0,30,1,1,1,1,1,0,0,1,1,6,0,1,0,NA,1,55,12
"1162",1111205,1,0,54,7,1,90,10,40,1,0,20,1,1,1,1,1,0,0,1,0,6,0,1,0,NA,1,55,12
"1165",1111209,1,0,73,10,0,100,3,NA,0,0,30,1,1,1,1,1,0,0,1,0.60000002,6,0,0,0,NA,0,55,12
"1172",1111230,1,0,68,10,0,40,3.8,90,0,0,50,1,1,1,1,1,0,0,1,1,6,0,0,0,NA,1,56,12
"1174",1111243,1,0,66,11,1,60,15,NA,0,0,0,1,1,1,1,1,0,0,1,0.60000002,6,0,1,0,NA,0,56,12
"1184",1111245,1,0,74,4,0,100,24,NA,0,0,10,1,1,1,1,1,0,0,1,0.2,6,0.39999998,0,0,NA,1,56,12
"1185",1111249,1,1,54,3,1,70,7,NA,0,0,50,1,1,1,1,1,0,0,1,1,6,0,1,0,NA,0,56,12
"1186",1111259,1,1,24,3,4,40,3.7,NA,1,1,20,0,1,1,1,1,0,0,1,0.60000002,6,0,1,1,NA,0,56,12
"1191",1111258,1,0,60,2,1,30,3,10,0,0,30,1,1,1,1,0,0,0,1,0.60000002,6,0,1,0,NA,1,56,12
"1197",1111262,1,0,46,4,1,100,2.7,NA,0,0,50,1,1,1,1,0,0,0,1,0.40000001,6,1,1,0,NA,0,56,12
"1203",1111242,1,0,72,10,0,100,0.9,NA,1,1,10,1,1,1,1,0,0,0,1,0.60000002,6,0,0,0,NA,0,56,12
"1206",1111270,1,1,45,7,2,90,16,NA,0,1,0,1,1,1,1,0,0,0,1,0.60000002,6,0.80000001,1,1,NA,1,56,12
"1209",1111229,1,0,34,5,1,30,2,NA,0,1,0,1,1,1,1,1,0,0,1,0.40000001,6,1,1,0,NA,0,56,12
"1211",1111376,1,0,48,4,1,15,1.8,NA,0,0,0,0,1,0,1,0,0,0,1,0.60000002,3,0,1,0,NA,0,58,12
"1214",1111356,1,0,40,3,1,40,1,NA,0,0,20,1,1,0,1,1,0,0,1,0.2,4,0,1,0,NA,0,58,12
"1221",1111355,1,1,43,3,3,70,15,NA,0,0,50,1,1,0,1,0,0,0,1,1,4,0.2,1,1,NA,NA,58,12
"1226",1111311,1,1,45,5,1,18,2,NA,0,0,50,0,1,0,1,1,0,0,1,1,4,0.39999998,1,0,NA,0,58,12
"1227",1111375,1,0,37,4,1,20,3,20,0,0,70,1,1,0,1,1,0,0,1,0.60000002,4,0.39999998,1,0,NA,1,58,12
"1229",1111345,1,1,44,4,0,40,3,50,0,0,30,1,1,0,1,0,0,0,1,0.40000001,4,0.60000002,0,0,NA,1,58,12
"1241",1111374,1,0,45,4,0,60,2,40,1,0,20,1,1,0,1,0,0,0,1,0.60000002,4,0,0,0,NA,1,58,12
"1243",1111390,1,0,45,4,1,90,13.2,10,0,0,30,0,1,1,1,0,0,0,1,1,4,0,1,0,NA,1,59,12
"1249",1111395,1,1,70,6,1,60,6,NA,1,0,40,0,1,1,1,1,0,0,1,0.40000001,4,0,1,0,NA,0,59,12
"1252",1111455,1,1,67,5,2,60,7,50,1,0,20,0,1,1,1,0,0,0,1,1,4,0,1,1,NA,1,59,12
"1257",1111406,1,1,51,8,0,20,5,NA,0,1,20,1,1,1,1,0,0,0,1,0.2,4,0,0,0,NA,0,59,12
"1258",1111396,1,1,57,3,1,40,12,30,0,0,50,1,NA,1,1,0,0,0,1,0.2,4,0,1,0,NA,1,59,12
"1260",1111400,1,1,30,4,0,100,30,NA,0,0,50,1,1,1,1,0,0,0,1,1,4,0.2,0,0,NA,NA,59,12
