id,region,takeup_survey,age,agpop,educ,rice_inc,ricearea_2010,disaster_loss,insurance_repay,insurance_buy,disaster_prob,general_trust,male,default,delay,intensive,info_takeup_rate,info_takeup_list,info_none,understanding,day,risk_averse,literacy,educ_good,reveal,disaster_yes,address,village,network_obs,network_rate_preintensive,network_rate_presession,network_rate_pretakeup,network_rate_presimple,knowledge_network,friend1,friend2,friend3,friend4,friend5,network_onlyone,network_onlytwo,network_twomore,network_yes,network_twoside,secondnet_obs,network_second,mean_allnetindegree,mean_1steduc_indegree,mean_allnetpath_out_ind,mean_1steduc_path_out_ind,mean_allnetpath_in_ind,mean_1steduc_path_in_ind,mean_allneteigenvector,mean_1steduc_eigenvector,eigenvector,indegree,path_in_ind,path_out_ind
11117447,1,0,47,9,2,40,17,,0,0,50,1,1,0,0,0,0,0,1,.2,18,.39999998,1,1,0,0,87,17,5,.2,.40000001,.5,.2,.89999998,0,0,0,0,1,1,0,0,1,0,16,.0625,4.5,4,3.0697675,3.0697675,2.826087,2.6086957,.11598691,.1369673,.12029052,5,3.0434783,3.1162791
11117450,1,0,43,4,1,80,21,,0,1,40,0,1,0,1,0,0,1,0,.40000001,20,1,1,0,,1,87,17,5,.40000001,.40000001,0,0,.70000005,0,0,0,0,1,0,1,1,1,0,18,.27777779,1.8,1.5,2.911628,2.9767442,3.0869565,2.652174,.17772527,.1711365,.15615343,2,3.4130435,2.7674417
11117451,1,0,55,7,1,100,17,10,1,0,50,0,1,0,0,1,0,0,1,.80000001,18,0,1,0,0,1,87,17,5,.2,.40000001,.5,.2,.5,0,0,0,0,1,1,0,0,1,.2,14,.14285715,5,4,2.9941862,3.0697675,2.4891305,2.6086957,.17718929,.1369673,.21694458,0,2.0869565,3
11117455,1,0,51,4,1,100,19,,1,1,20,1,1,0,0,0,0,0,1,.40000001,18,0,1,0,0,0,87,17,5,.40000001,.60000002,.33333334,.20000002,.60000002,0,0,0,0,1,0,1,1,1,0,17,.29411766,5,5,3.139535,3.139535,2.701087,2.4891305,.15100554,.14898252,.14684781,4,2.847826,3.1627908
11117456,1,0,45,5,1,90,13,,0,0,30,1,1,0,1,1,1,0,0,1,20,0,1,0,,0,87,17,5,.2,.40000001,.5,.2,.5,0,0,0,0,1,1,0,0,1,0,22,.13636364,4.8000002,4,2.9581397,3.0697675,2.9391305,2.6086957,.14583372,.1369673,.14375281,3,3.2826087,2.5581396
11117458,1,0,38,4,1,100,27,,1,1,20,1,1,0,1,0,1,0,0,.40000001,20,.39999998,1,0,,1,87,17,5,.40000001,.60000002,0,.20000002,.40000001,0,0,0,0,1,0,1,1,1,.2,15,.40000001,4,3,3.1744184,3.3255813,2.4891305,2.2934783,.1728038,.19397885,.16175751,6,2.673913,3.1627908
11117460,1,0,35,4,2,100,25,,0,0,50,0,1,0,1,1,0,0,1,.40000001,20,0,1,1,,1,87,17,5,.60000002,.80000001,0,.19999999,.5,0,0,0,0,1,0,0,1,1,.40000001,14,.42857143,3.5999999,3,3.0744185,3.2015502,2.647826,2.6014493,.16428535,.17109537,.17603914,6,2.6086957,3.0930233
11117461,1,0,40,4,1,100,62,15,0,1,40,1,1,0,0,1,0,0,1,.60000002,18,0,1,0,0,1,87,17,5,.40000001,.60000002,.33333334,.20000002,.46666667,0,0,0,0,1,0,1,1,1,.2,18,.22222222,3.4000001,.5,3.1534884,3.2790699,2.8652174,3.1413043,.14925556,.14063139,.12532841,3,3.2173913,2.9534883
11117463,1,1,74,2,0,100,3.5,,0,0,50,1,1,0,0,1,0,0,1,.60000002,18,0,0,0,1,0,87,17,5,.2,.2,0,0,.60000002,0,0,0,0,1,1,0,0,1,.2,9,.44444445,5,3,3.0697675,2.9534883,2.8333333,3.2173913,.15437502,.12532841,.06431821,1,4.195652,3.5581396
11117467,1,0,55,12,1,100,14.8,,1,0,20,1,1,0,1,0,0,0,1,.2,20,0,1,0,,0,87,17,5,0,.40000001,0,.40000001,.30000001,0,0,0,0,1,0,0,0,0,0,9,.22222222,4,0,2.9457364,0,3.057971,0,.13696371,0,.092385598,3,3.152174,3.2558138
11117581,1,0,63,6,1,100,12,,0,0,30,1,1,0,1,1,0,1,0,.2,20,1,1,0,,0,78,17,5,.2,.2,0,0,.60000002,0,0,0,0,1,1,0,0,1,0,9,.11111111,6,8,1.8181819,1.9090909,1.9047619,1.4285715,.076434925,0,0,3.5789473,2.4157896,2.415344
11117582,1,0,62,8,0,70,7.2,,0,1,20,1,1,0,1,0,0,0,1,.40000001,20,0,0,0,,0,78,17,5,.2,.40000001,0,.2,.80000001,0,0,0,0,1,1,0,0,1,0,18,.11111111,5,5,2.5,2.7222223,2.1300001,2.05,.18926281,.27232668,.20910604,1,2.8,2.0555556
11117584,1,0,54,4,0,70,7,15,0,0,50,1,0,0,0,0,0,0,1,.2,18,0,0,0,0,1,78,17,5,.2,.2,1,0,.80000001,0,0,0,0,1,1,0,0,1,0,13,.07692308,4.6666665,4,2.2407408,2,2.3666666,2.8,.24115053,.22071166,.11680543,3.5789473,2.4157896,2.2631578
11117589,1,0,43,5,1,60,11,10,0,1,40,1,1,0,0,0,0,0,1,.60000002,18,.39999998,1,0,0,1,78,17,5,.40000001,.40000001,0,0,.70000005,0,0,0,0,1,0,1,1,1,0,12,.16666667,4.6666665,4.5,2.2222223,2.2222223,2.0666666,2.0500002,.2556839,.24816698,.30115604,5,1.95,2.2222223
11117590,1,1,49,5,1,100,20,,1,0,50,0,1,0,0,1,0,0,1,.80000001,18,1,1,0,0,0,78,17,5,0,.2,0,.2,.60000002,0,0,0,0,1,0,0,0,0,0,10,.30000001,6,0,2.1388888,0,1.9000001,0,.15057802,0,.19058396,3,2.25,2.3333333
11117593,1,0,52,6,2,100,10,,1,1,20,1,1,0,0,1,0,0,1,.60000002,18,0,1,1,0,0,78,17,5,.2,.2,1,0,.80000001,0,0,0,0,1,1,0,0,1,0,9,.22222222,4,3,2.2777777,2.3333333,2.3,2.25,.22380596,.19058396,.1957383,5,1.95,2.3888888
11117594,1,0,63,2,1,100,4.5,,0,0,30,1,1,0,0,1,0,0,1,.80000001,18,0,1,0,0,0,78,17,5,.40000001,.40000001,.5,0,.70000005,0,0,0,0,1,0,1,1,1,0,8,.125,4,4,2.3611112,2.3611112,2.0999999,2.0999999,.19316113,.19316113,.062373955,3.5789473,2.4157896,2.7368422
11117596,1,0,49,6,1,100,16,40,0,0,20,1,1,0,1,0,1,0,0,.2,20,0,1,0,,1,78,17,5,.2,.40000001,0,.2,.70000005,0,0,0,0,1,1,0,0,1,.2,12,.16666667,4.3333335,4,2.7037036,2.0555556,2.1333334,2.1500001,.24671012,.30059564,.11949831,1,3.0999999,2.5
11117599,1,0,54,4,1,90,20,50,0,0,50,1,1,0,1,0,0,0,1,.80000001,20,0,1,0,,1,78,17,5,.2,.2,0,0,1,0,0,0,0,1,1,0,0,1,0,9,.22222222,6,5,2.3888888,2.7222223,1.95,2.05,.13616334,.27232668,.12892687,2,2.7,2.7222223
11117600,1,0,51,10,2,100,28,,0,1,40,1,1,0,1,0,1,0,0,1,20,0,1,1,,1,78,17,5,0,.60000002,0,.60000002,.60000002,0,0,0,0,1,0,0,0,0,0,13,.23076923,4.25,0,2.7777777,0,2.175,0,.22498401,0,.24402438,5,2.1500001,2.6666667
11117603,1,0,42,5,1,100,27,,1,0,50,1,1,0,0,1,0,0,1,.80000001,18,0,1,0,0,1,78,17,5,.2,.40000001,0,.2,.80000001,0,0,0,0,1,1,0,0,1,0,17,.17647059,4.4000001,5,2.6666667,2.7222223,2.25,2.05,.16627194,.27232668,.30059564,4,2.1500001,2.0555556
11117605,1,0,53,4,2,50,10,,0,1,20,1,1,0,0,0,0,0,1,.60000002,18,1,1,1,0,0,78,17,5,0,.2,0,.2,.60000002,0,0,0,0,1,0,0,0,0,0,8,.25,5,0,2.4444447,0,2.0500002,0,.27259022,0,.15924524,3,2.5,2.8333333
11117606,1,0,43,5,2,100,18,,0,0,30,0,1,0,1,1,0,1,0,.40000001,20,1,1,1,,1,78,17,5,.2,.60000002,0,.40000004,.60000002,0,0,0,0,1,1,0,0,1,.2,13,.23076923,4.5,5,2.5277777,2.3888888,2.1375,1.95,.22504099,.1957383,.23202215,5,2.2,2.5
11117610,1,0,69,6,2,80,22,,1,1,10,1,1,0,1,0,0,1,0,.60000002,20,.39999998,1,1,,1,78,17,5,.60000002,.60000002,.33333334,0,.73333335,0,0,0,0,1,0,0,1,1,.40000001,13,.15384616,5,4.3333335,2.125,2.1481481,2.1875,2.3,.1792614,.23901521,.24881178,4,2.45,2
11117611,1,0,74,9,0,100,1.2,,0,0,50,1,1,0,1,0,1,0,0,1,20,0,0,0,,0,78,17,5,.40000001,.40000001,0,0,.70000005,0,0,0,0,1,0,1,1,1,0,18,.11111111,5,6,2.1805556,1.9823232,1.95,1.7892858,.17694108,.15029782,.13164103,1,2.95,2.5555556
11117612,1,1,54,5,1,75,8,,0,1,40,1,1,0,1,0,0,0,1,.60000002,20,.19999999,1,0,,0,78,17,5,.2,.40000001,0,.2,.80000001,0,0,0,0,1,1,0,0,1,0,16,.25,2.8,5,2.6666667,2.7222223,2.45,2.05,.19905162,.27232668,0,7,1.85,2.0555556
11117613,1,0,63,7,1,60,12,,0,1,50,1,1,0,1,0,0,1,0,1,20,0,1,0,,0,78,17,5,.40000001,.60000002,.33333334,.20000002,.53333336,0,0,0,0,1,0,1,1,1,.2,13,.23076923,3.25,4.5,2.2916667,2.1944444,2.675,2.375,.18746279,.20822498,.1773859,2,2.6500001,2.2777777
11117614,1,0,37,3,3,20,1.5,,0,1,0,1,1,0,0,0,0,0,1,.2,18,1,1,1,0,1,78,17,5,.2,.2,1,0,.80000001,0,0,0,0,1,1,0,0,1,.2,15,.26666668,5,4,2.0694444,2,2.3,2.8,.18506031,.22071166,.20447433,2,3.25,2.0555556
11117615,1,1,44,4,1,100,7,,0,0,30,1,1,0,0,1,0,0,1,.80000001,18,0,1,0,0,0,78,17,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,16,.1875,4,0,2.1222222,0,2.46,0,.18027796,0,.22071166,4,2.8,2
11117616,1,0,65,3,0,70,14,10,0,1,20,1,1,0,1,1,0,0,1,.60000002,20,0,0,0,,1,78,17,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,14,.2857143,3.3333333,0,2.4074075,0,2.5166667,0,.20815906,0,.27071777,5,2.0999999,2.2222223
11117617,1,0,57,5,4,20,3,,1,1,50,1,1,0,0,1,0,0,1,1,18,0,1,1,0,0,78,17,5,.2,.40000001,.5,.2,.70000005,0,0,0,0,1,1,0,0,1,0,8,.25,4,3,2.2777777,2.3333333,2.0999999,2.25,.24586999,.19058396,.27232668,5,2.05,2.7222223
11117618,1,0,53,8,2,12,5.6,20,0,1,40,1,1,0,0,0,0,0,1,.60000002,18,0,1,1,0,1,78,17,5,.2,.2,0,0,1,0,0,0,0,1,1,0,0,1,0,5,.2,5,5,2.7222223,2.7222223,2.05,2.05,.27232668,.27232668,.20751259,4,2.05,3.5555556
11117621,1,0,45,3,1,90,19,0,1,1,50,1,1,0,1,1,0,0,1,1,20,0,1,0,,1,79,17,5,.2,.40000001,1,.2,.5,0,0,0,0,1,1,0,0,1,0,13,.23076923,6.5,4,1.9318181,1.8181819,1.6428571,2,.1248911,.24062909,.18574393,4.9166665,1.9107143,1.75
11117622,1,0,46,5,1,100,20,20,0,0,20,0,1,0,1,1,1,0,0,.2,20,.19999999,1,0,,1,79,17,5,.2,.2,0,0,.60000002,0,0,0,0,1,1,0,0,1,.2,9,.22222222,7.3333335,8,1.9090909,1.9090909,1.4761904,1.4285715,.086311765,0,.25831458,4,1.7857143,2
11117623,1,0,66,7,1,80,10,10,0,0,30,1,1,0,0,0,0,0,1,.2,20,0,1,0,0,1,79,17,5,0,.60000002,.33333334,.60000002,.2,0,0,0,0,1,0,0,0,0,0,11,.18181819,7,0,1.9090909,0,1.5714285,0,.13348007,0,.22676447,3,2,1.8181819
11117626,1,0,40,4,1,100,46,10,0,1,20,1,1,0,1,0,1,0,0,1,20,.19999999,1,0,,1,79,17,5,.2,.2,0,0,.60000002,0,0,0,0,1,1,0,0,1,0,17,.17647059,4.5,8,2.0366161,1.9090909,1.9678571,1.4285715,.15779641,0,.12092521,4.9166665,1.9107143,1.9166666
11117627,1,0,67,2,0,100,7,,0,0,50,1,1,0,1,0,1,0,0,1,20,.19999999,0,0,,0,79,17,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,12,.16666667,3.5,0,2.1161616,0,2.2910714,0,.21897307,0,.11195572,4.9166665,1.9107143,2.1666667
11117628,1,0,43,4,1,100,25,,0,1,40,1,1,0,1,1,0,1,0,.60000002,20,.39999998,1,0,,1,79,17,5,.2,.40000001,.5,.2,.5,0,0,0,0,1,1,0,0,1,.2,9,.33333334,5.3333335,4,1.8787879,1.8181819,1.7619047,2,.25818312,.24062909,.2589353,6,1.5714285,2.090909
11117632,1,1,52,4,1,100,27,20,0,0,50,1,1,0,0,0,0,0,1,.2,20,0,1,0,0,1,79,17,5,0,.40000001,.5,.40000001,.2,0,0,0,0,1,0,0,0,0,0,11,.090909094,5.75,0,1.9090909,0,1.6964285,0,.12126976,0,0,8,1.5714285,2.090909
11117633,1,0,48,4,1,60,5,,0,1,20,1,1,0,0,1,0,0,1,.60000002,20,.60000002,1,0,0,0,79,17,5,.40000001,.80000001,.5,.40000001,.45000002,0,0,0,0,1,0,1,1,1,.2,11,.090909094,6.1999998,6,1.8727273,1.8636364,1.6857142,1.7142857,.093478709,.12031455,.23833752,1,2.9285715,1.6363636
11117635,1,1,54,5,3,20,10,,0,0,30,1,1,0,0,1,0,0,1,.80000001,20,.19999999,1,1,0,0,79,17,5,.2,.60000002,.33333334,.40000004,.33333334,0,0,0,0,1,1,0,0,1,.2,11,.090909094,5.4000001,1,1.9272727,1.6363636,1.8714286,2.9285715,.20623861,.23833752,.24062909,4,2,1.8181819
11117638,1,0,63,10,1,40,9,20,0,1,20,1,1,0,0,0,0,0,1,.2,20,0,1,0,0,1,79,17,5,.2,.80000001,0,.60000002,.33333334,0,0,0,0,1,1,0,0,1,.2,10,.2,6,8,1.9772727,1.9090909,1.6428571,1.4285715,.18558292,0,.25663191,7,1.5714285,2.090909
11117640,1,1,67,8,1,90,10,,0,0,50,1,1,0,1,1,0,1,0,.60000002,20,.39999998,1,0,,0,79,17,5,.40000001,.80000001,.5,.40000001,.53333336,0,0,0,0,1,0,1,1,1,.40000001,10,.2,7,6,1.8863636,1.8636364,1.6071429,1.7142857,.060157273,.12031455,.27728835,5,1.7142857,1.7272727
11117641,1,0,39,4,1,100,39,30,0,1,30,0,1,0,1,0,0,1,0,.40000001,20,0,1,0,,1,79,17,5,.2,.2,0,0,.60000002,0,0,0,0,1,1,0,0,1,0,8,.125,6,8,1.8181819,1.9090909,1.9047619,1.4285715,.076434925,0,.16314429,3,2.0714285,2.090909
11117642,1,0,62,11,1,100,1.5,0,0,0,50,0,1,0,1,0,0,0,1,.2,20,.19999999,1,0,,1,79,17,5,.2,.40000001,0,.2,.40000001,0,0,0,0,1,1,0,0,1,0,12,.083333336,6,8,1.9636363,1.9090909,1.6571429,1.4285715,.13561815,0,.22930478,2,2.8571429,1.8181819
11117643,1,0,45,5,1,80,18,,1,1,20,1,0,0,0,0,0,0,1,,20,.80000001,1,0,,,79,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11117644,1,0,59,6,0,100,34,,0,0,30,1,1,0,1,1,1,0,0,.60000002,20,0,0,0,,1,79,17,5,.2,.40000001,.5,.2,.40000001,0,0,0,0,1,1,0,0,1,0,12,.16666667,6,8,1.9545454,1.9090909,1.6964285,1.4285715,.11010816,0,0,8,1.4285715,1.7272727
11117645,1,0,60,7,1,,10,,0,1,20,1,1,0,0,1,0,0,1,.60000002,20,0,1,0,0,0,79,17,5,0,.40000001,.5,.40000001,.2,0,0,0,0,1,0,0,0,0,0,12,.083333336,6,0,2,0,1.6428571,0,.21023403,0,0,8,1.4285715,1.9090909
11117687,1,0,21,1,2,100,30,,0,0,50,1,1,1,0,1,0,0,1,,18,.40000001,1,1,,,80,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11117688,1,0,58,3,1,100,20,,0,1,40,1,1,1,1,0,0,0,1,.2,20,1,1,0,,1,80,17,5,0,.2,1,.2,.2,0,0,0,0,1,0,0,0,0,0,11,.090909094,2.5,0,2.46875,0,2.2,0,.14939384,0,.25620258,8,1.85,2.25
11117689,1,0,53,5,2,100,28,,0,0,50,1,1,1,0,1,0,0,1,.80000001,18,.39999998,1,1,0,0,80,17,5,.2,.40000001,0,.2,.5,0,0,0,0,1,1,0,0,1,.2,12,.16666667,4.75,3,2.296875,2.125,1.875,2.8,.18547642,.1444886,.22212523,7,1.95,2.125
11117690,1,0,61,5,2,11,4,,0,1,0,1,1,1,1,0,0,0,1,.40000001,20,0,1,1,,0,80,17,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,8,0,5,0,2.5,0,1.7625,0,.20910062,0,.23338725,3,2.5999999,2.375
11117692,1,1,59,2,2,100,12,,0,0,20,0,1,1,0,0,0,0,1,.2,18,.39999998,1,1,0,0,80,17,5,0,.2,0,.2,0,0,0,0,0,1,0,0,0,0,0,13,0,5.1999998,0,2.5250001,0,1.8200001,0,.20623396,0,.28519961,5,2,2
11117694,1,1,36,3,2,20,3,20,1,0,20,0,1,1,1,0,0,1,0,.60000002,20,0,1,1,,1,80,17,5,0,.40000001,1,.40000001,.40000001,0,0,0,0,1,0,0,0,0,0,16,.125,4.4000001,0,2.0875001,0,2.3800001,0,.2470586,0,.16079907,4.2941175,2.2264705,1.8823529
11117695,1,0,68,9,1,100,9,,0,0,50,1,1,1,0,1,0,0,1,.80000001,18,0,1,0,0,0,80,17,5,.60000002,1,0,.39999998,.45000002,0,0,0,0,1,0,0,1,1,.2,13,.23076923,6,5,2.171875,2.125,2.05,2.375,.22564892,.18330692,.14341806,2,3.1500001,2.125
11117696,1,1,57,3,1,100,15,,0,1,20,1,1,1,0,0,0,0,1,.60000002,18,.39999998,1,0,0,0,80,17,5,.40000001,.60000002,.33333334,.20000002,.60000002,0,0,0,0,1,0,1,1,1,0,14,.21428572,4.8000002,4.5,2.2,2.125,2.25,2.5500002,.22159116,.18277165,.19917247,2,3.1500001,1.8125
11117697,1,0,68,9,0,100,10,25,0,0,50,1,0,1,1,0,1,0,0,.2,20,0,0,0,,1,80,17,5,0,.40000001,.5,.40000001,.40000001,0,0,0,0,1,0,0,0,0,0,11,.18181819,4.5,0,2.34375,0,1.9875001,0,.20378563,0,.26133108,4,2.3,2
11117698,1,0,40,6,1,100,20,,0,1,20,0,1,1,0,0,0,0,1,.2,18,0,1,0,1,0,80,17,5,0,.2,0,.2,0,0,0,0,0,1,0,0,0,0,0,8,0,5.5,0,2.65625,0,1.6375,0,.19797385,0,.14892593,3,2.0999999,2.75
11117700,1,0,47,4,2,90,15,,0,0,30,1,1,1,1,1,0,0,1,.40000001,20,0,1,1,,0,80,17,5,0,.40000001,0,.40000001,.2,0,0,0,0,1,0,0,0,0,0,7,0,5.5,0,2.625,0,1.875,0,.21823081,0,0,0,1.45,3
11117701,1,0,67,11,0,100,7,,0,1,20,1,1,1,1,1,0,0,1,.40000001,20,1,0,0,,0,80,17,5,0,.60000002,0,.60000002,.13333334,0,0,0,0,1,0,0,0,0,0,12,.083333336,4.25,0,2.546875,0,1.75,0,.17122695,0,.27825922,8,1.6,2.25
11117702,1,0,72,7,0,100,4,,0,0,50,1,1,1,0,0,0,0,1,0,18,0,0,0,0,0,80,17,4,0,0,,0,,0,0,0,1,0,0,0,0,0,0,8,0,3.3333333,0,2.4166667,0,1.8666667,0,.14638227,0,.21682401,6,1.8,2.625
11117707,1,0,48,3,0,40,5,,0,1,40,1,0,1,1,1,0,0,1,.2,20,0,0,0,,0,80,17,5,.40000001,.60000002,.33333334,.20000002,.60000002,0,0,0,0,1,0,1,1,1,0,19,.21052632,5,5,2.2,2.125,2.27,2.375,.19740091,.18330692,.12847915,4.2941175,2.2264705,1.9411764
11117710,1,1,48,4,1,80,24,,0,0,20,1,1,1,1,1,1,0,0,1,20,0,1,0,,1,80,17,5,0,.40000001,0,.40000001,.1,0,0,0,0,1,0,0,0,0,0,9,0,4.25,0,2.65625,0,1.7375,0,.16100229,0,.29681218,8,1.7,2.75
11117711,1,0,59,7,1,80,15,10,1,0,20,1,1,1,0,0,0,0,1,.2,18,0,1,0,0,1,80,17,5,.2,.40000001,.5,.2,.5,0,0,0,0,1,1,0,0,1,.2,15,.06666667,4.4000001,7,2.2750001,2.125,1.9400001,1.95,.18478563,.22212523,.31915784,8,1.65,1.8125
11117712,1,1,44,5,1,100,14.6,,0,0,30,1,1,1,1,0,0,0,1,.40000001,20,1,1,0,,0,80,17,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,13,.07692308,6.5,0,2.203125,0,1.9375,0,.25826505,0,.16040072,2,2.45,2
11117713,1,0,71,5,0,100,3.7,,1,1,20,1,1,1,1,0,0,0,1,.2,20,.19999999,0,0,,0,80,17,5,0,.40000001,0,.40000001,.1,0,0,0,0,1,0,0,0,0,0,13,.07692308,6.5,0,2.171875,0,1.8375,0,.26889303,0,.16088758,2,2.55,2
11117715,1,0,56,8,1,,25,,1,1,50,1,1,1,0,1,0,0,1,.80000001,18,0,1,0,0,0,80,17,5,.60000002,.80000001,0,.19999999,.60000002,0,0,0,0,1,0,0,1,1,.40000001,12,.16666667,6.25,4.5,2.203125,2.125,2.1125,2.5500002,.24537833,.18277165,.1444886,3,2.8,2.125
11117718,1,1,53,6,2,100,6,5,1,0,40,1,1,1,1,0,0,1,0,.60000002,20,0,1,1,,1,80,17,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,0,8,.125,7.5,7,2.1875,2.125,1.9000001,1.95,.23916391,.22212523,.078988522,2,2.75,2.5
11117719,1,0,52,2,0,100,13.2,,0,0,50,1,0,1,1,1,0,0,1,1,20,0,0,0,,0,80,17,5,0,.2,0,.2,.2,0,0,0,0,1,0,0,0,0,0,15,.06666667,5.4000001,0,2.3375001,0,1.83,0,.21740137,0,.18734083,4.2941175,2.2264705,2
11117721,1,1,32,4,2,100,15,10,0,1,20,1,1,1,1,1,0,1,0,.60000002,20,1,1,1,,1,80,17,5,.2,.2,0,0,.80000001,0,0,0,0,1,1,0,0,1,0,9,.11111111,7.5,7,2.1875,2.125,1.9000001,1.95,.23916391,.22212523,.062264334,4.2941175,2.2264705,2.4705882
11117725,1,1,43,4,2,70,15,,0,0,30,1,1,0,1,0,0,0,1,1,14,0,1,1,,,81,17,5,.40000001,.40000001,,0,.5,0,0,0,0,1,0,1,1,1,0,12,.33333334,3.3333333,0,2.875,0,3.5392158,0,.14947231,0,.084438719,1,0,2.78125
11117726,1,0,67,7,1,100,7,5,1,1,20,1,1,0,0,0,0,0,1,.40000001,18,0,1,0,0,1,81,17,4,0,.25,0,.25,.2,0,0,0,1,0,0,0,0,0,0,9,.33333334,2,0,2.921875,0,3.7794118,0,.10739196,0,.07717032,4,3.5,3.3125
11117727,1,1,74,11,0,40,5,,1,0,50,1,1,0,1,0,0,0,1,1,20,.2,0,0,,,81,17,5,.40000001,.40000001,,0,.80000001,0,0,0,0,1,0,1,1,1,0,9,.33333334,2.5,0,3.265625,0,3.8382354,0,.10353529,0,.054892752,2,3.6176472,3.96875
11117728,1,0,59,6,2,,13.1,10,0,1,40,0,1,0,1,1,0,1,0,.2,22,0,1,1,,1,81,17,5,.40000001,.60000002,.33333334,.20000002,.46666667,0,0,0,0,1,0,1,1,1,0,17,.17647059,6.4000001,6.5,3.41875,3.3125,2.2705882,2.2647059,.21719341,.23964566,.23948503,5,2.8529413,2.625
11117730,1,0,48,4,1,70,15,,0,0,50,1,1,0,0,0,0,0,1,0,18,.40000001,1,0,,,81,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11117731,1,0,64,11,1,11,6,,1,1,20,1,1,0,1,1,0,0,1,0,22,0,1,0,,0,81,17,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,11,.090909094,4.5999999,0,3.75,0,2.6294117,0,.18655455,0,.14106163,4,2.9705882,3.8125
11117732,1,1,61,2,0,100,7.2,,0,0,30,1,1,0,1,1,1,0,0,0,22,0,0,0,,0,81,17,5,.2,.40000001,.5,.2,.40000001,0,0,0,0,1,1,0,0,1,0,13,.07692308,5.5999999,6,3.66875,3.90625,2.6058824,2.4117646,.17929307,.1893266,.14915301,2,3.2058823,3.8125
11117733,1,0,54,4,1,90,16,20,0,1,20,1,1,0,0,0,0,0,1,.40000001,18,0,1,0,0,1,81,17,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,6,.33333334,5,0,3.265625,0,2.7352943,0,.18935968,0,.22235979,8,2.2941177,3.4375
11117734,1,1,51,2,1,100,9,,0,0,50,1,1,0,1,0,0,0,1,.2,22,.39999998,1,0,,0,81,17,5,.40000001,.60000002,0,.20000002,.40000001,0,0,0,0,1,0,1,1,1,.2,13,.23076923,3.3333333,3.5,2.8229167,2.734375,2.509804,2.2058825,.23677464,.29686052,.13468181,3,3.1470587,3.09375
11117735,1,1,53,5,3,45,10,,0,1,0,1,1,0,1,0,0,0,1,.60000002,22,.39999998,1,1,,0,81,17,5,.2,.2,0,0,.2,0,0,0,0,1,1,0,0,1,.2,14,.42857143,1.6666666,0,2.9270833,2.75,3.2156863,2.2941177,.17281835,.30375636,.11660287,3,3.1176472,3
11117738,1,0,64,6,2,100,35,,1,0,50,1,1,0,1,0,0,1,0,.40000001,21,0,1,1,,1,81,17,5,0,.2,0,.2,.40000001,0,0,0,0,1,0,0,0,0,0,11,.18181819,5,0,3.09375,0,2.9019608,0,.20506339,0,.20448294,5,2.7352941,3.28125
11117739,1,1,54,5,2,80,15.6,8,0,1,20,1,1,0,0,1,0,0,1,.40000001,18,0,1,1,0,1,81,17,5,0,0,,0,,0,0,0,0,1,0,0,0,0,0,10,0,6,0,3.7083333,0,2.4607844,0,.20053802,0,.1893266,6,2.4117646,3.90625
11117741,1,0,80,2,1,100,.5,,0,0,30,1,1,0,1,0,0,1,0,.2,22,0,1,0,,0,81,17,5,0,.40000001,0,.40000001,.2,0,0,0,0,1,0,0,0,0,0,14,.14285715,3.3333333,0,3.6979167,0,3.362745,0,.091041565,0,.039621193,3.4848485,2.9732621,3.1818182
11117742,1,0,70,5,0,100,13,,0,0,20,0,1,0,0,1,0,0,1,.2,18,0,0,0,0,0,81,17,5,0,.2,0,.2,,0,0,0,0,1,0,0,0,0,0,16,.1875,4.25,0,2.6640625,0,2.9926472,0,.18368939,0,.15065338,1,3.2352941,2.875
11117743,1,1,55,5,1,60,10,,0,0,50,1,1,0,1,1,0,0,1,.80000001,22,.2,1,0,,,81,17,5,.40000001,.40000001,,0,.80000001,0,0,0,0,1,0,1,1,1,0,9,.22222222,4,0,2.9375,0,3.2058825,0,.18616533,0,.074224927,2,4.1176472,3.28125
11117744,1,0,47,5,1,90,23,,1,1,40,0,1,0,0,0,0,0,1,.2,18,0,1,0,1,1,81,17,5,.40000001,.80000001,0,.40000001,.34999999,0,0,0,0,1,0,1,1,1,0,12,.25,2.3333333,1.5,3.0104167,2.859375,2.990196,2.7352941,.17559381,.22480555,.076418236,1,4.4705882,3.0625
11117745,1,1,48,4,2,80,22,,0,0,50,1,1,0,1,1,0,0,1,.40000001,22,.39999998,1,1,,1,81,17,5,.2,.40000001,.5,.2,.40000001,0,0,0,0,1,1,0,0,1,0,12,.083333336,6.1999998,6,3.675,3.90625,2.4882352,2.4117646,.20302555,.1893266,.18200572,3,2.5588236,3.8125
